,id,release_date,vote_average,vote_count,revenue,runtime
5138,40170,2010/06/08,6.8,97,0,8
5139,460316,2017/08/11,7.1,99,0,109
5140,19918,2009/01/16,5.4,665,12032983,97
5141,17792,1991/07/19,5.2,145,0,97
5142,18015,2002/11/26,4.2,79,0,99
5143,12435,2007/08/24,6.3,805,47817020,106
5144,79707,2011/05/07,7.2,486,0,116
5145,9972,1989/08/04,6.7,830,22099847,115
5146,433310,2018/02/09,6.6,1979,0,97
5147,1985,2005/08/31,7,1072,82466670,129
5148,10649,1976/12/20,6.9,599,46236000,96
5149,9453,1979/08/14,5.8,505,23438120,156
5150,8374,1999/01/22,7.3,1795,50000000,108
5151,11114,1977/11/03,6.4,527,0,128
5152,9493,1988/12/08,6,1655,216614388,107
5153,596161,2020/11/05,6.9,340,7997460,114
5154,9620,2003/12/25,6.2,1376,95427515,119
5155,711715,2020/07/17,5.7,16,0,86
5156,87516,2013/11/14,5.9,1544,5186767,104
5157,8195,1998/09/25,6.9,1726,70692101,122
5158,1389,1998/06/26,6.7,906,77745966,123
5159,279254,2014/09/06,7,85,0,59
5160,38842,2009/05/17,6.5,221,0,105
5161,29756,1960/07/18,5.8,90,0,85
5162,631939,2020/05/08,6.3,78,0,96
5163,12123,1996/08/02,5.6,746,60209334,107
5164,179144,2013/05/21,7.5,2449,24164400,142
5165,17692,1983/03/16,4.4,894,87987055,99
5166,784393,2021/05/17,7.3,6,0,84
5167,411976,2017/10/27,6.3,121,580346,123
5168,9804,1995/07/28,6.1,2780,264218220,135
5169,535581,2019/05/15,5.4,1747,12104595,104
5170,766798,2021/10/08,7.1,65,0,120
5171,471507,2018/12/25,6,531,0,121
5172,340022,2018/03/08,5.9,580,0,111
5173,621984,1981/03/12,2,1,0,85
5174,15159,2009/02/06,5.8,854,75871032,92
5175,297676,2013/08/24,6.2,12,0,95
5176,64720,2011/09/30,7.1,1255,,120
5177,359790,2015/10/03,5.2,283,16458,90
5178,411840,2017/01/17,6.4,169,0,84
5179,294016,2015/10/27,7.2,1256,8235661,124
5180,256474,2014/04/04,5.9,276,0,108
5181,10699,1992/10/02,6.4,332,0,117
5182,9374,1992/07/30,6.7,1917,149022650,104
5183,36401,2003/09/19,6,14,0,113
5184,926,1999/12/23,7.1,1636,90683916,101
5185,327029,2015/02/24,7.2,179,0,14
5186,28597,1991/07/03,5.9,434,32704700,90
5187,572609,2019/01/25,6.9,12,0,101
5188,488623,2017/11/29,8,543,9900000,108
5189,228970,2014/01/16,7,1981,52501541,115
5190,10577,2000/12/22,5,468,47053625,99
5191,9454,1998/07/31,7.3,1134,65705772,121
5192,11287,1992/07/01,7.2,1013,132440069,128
5193,698,1979/06/26,6.1,1388,210308099,126
5194,355460,2008/12/07,8.2,18,0,7
5195,9411,1998/01/16,6.8,973,25232289,124
5196,26388,2010/09/24,6.6,2151,19152480,94
5197,132363,2013/08/16,7.4,2439,115922175,132
5198,754934,2021/02/26,6.4,118,0,98
5199,124470,2014/03/17,5.5,230,0,81
5200,347866,2018/07/26,6.7,496,0,107
5201,9326,1984/03/30,6.7,1331,86572238,106
5202,792517,2021/02/12,7.3,29,0,82
5203,289269,2016/11/11,6.7,115,0,97
5204,246355,2003/01/01,7,365,0,10
5205,145220,2014/03/20,6.3,661,80383290,112
5206,1931,2007/05/16,6.7,289,75511123,114
5207,429174,2017/06/01,7.4,562,3925992,122
5208,23082,2009/09/13,6.2,1555,32406507,100
5209,814094,2021/02/22,4.7,3,0,95
5210,14174,2005/09/10,5.2,184,0,93
5211,1165,2006/09/15,7,933,123384128,103
5212,819,1996/10/18,7.6,2468,165615285,147
5213,10779,1996/07/18,6.9,1081,29359216,110
5214,784447,2021/01/08,5.3,3,0,85
5215,513692,2021/08/13,7.2,16,205000000,128
5216,10053,2006/02/03,5.7,801,66966987,87
5217,13248,2006/11/14,7.3,87,0,46
5218,11895,1989/03/09,5.1,594,33200000,84
5219,10829,2001/10/02,5.8,444,0,100
5220,19972,1962/08/01,6.3,89,0,114
5221,8699,2004/07/09,6.7,3260,90574188,95
5222,571055,2019/02/01,6.6,113,0,82
5223,371645,2016/03/31,7.7,1499,23200000,101
5224,762433,2021/11/18,0,0,0,85
5225,744939,2020/11/21,5.1,7,0,80
5226,332340,2015/05/29,6.6,769,3000000,88
5227,225728,2015/08/16,6.5,1207,16322067,113
5228,13647,2007/01/23,6.3,163,0,83
5229,230896,2013/12/03,5.7,131,0,71
5230,1900,2000/03/23,7.1,1557,207515725,147
5231,1103,1981/05/23,7.1,2254,50244700,99
5232,5176,2007/09/06,7.2,2664,70016220,122
5233,10708,2003/05/09,5.9,1671,164433867,92
5234,10073,2006/02/17,4.2,716,48548426,83
5235,34295,2003/12/20,7.8,100,0,99
5236,575769,2019/04/04,6.6,67,1292773,87
5237,14239,1992/07/10,5.4,510,14110589,102
5238,553512,2018/11/15,9.2,309,20,85
5239,300602,2015/08/28,5.9,190,8306690,94
5240,513302,2018/09/09,7.1,133,0,92
5241,199420,2013/07/12,5.8,167,0,107
5242,407650,2017/08/17,7.6,109,0,91
5243,301875,2015/07/15,6.1,1148,2084628,101
5244,463906,2017/07/11,5.3,227,0,92
5245,11906,1977/02/01,7.6,2100,2884265,99
5246,525657,2019/06/14,5.4,136,0,88
5247,43960,2006/01/01,7.2,157,0,73
5248,561362,2019/01/04,6.4,196,0,108
5249,17681,1999/11/05,7.3,293,0,70
5250,273831,2017/11/29,6,14,0,
5251,115348,2013/08/14,5.7,681,13785015,106
5252,501979,2020/08/27,6.1,530,0,92
5253,6435,1998/10/16,6.7,1107,46733235,104
5254,9705,2001/06/07,6.2,2090,147080413,99
5255,10307,1999/09/10,6.2,783,50041732,103
5256,112679,2007/11/08,7,28,0,40
5257,270413,2010/04/24,7.2,52,0,18
5258,9884,2002/02/06,5.7,1053,78382433,108
5259,205588,2016/05/05,6,406,9930095,108
5260,847,1988/05/20,7,1311,57269863,126
5261,175,1988/05/10,7.5,1074,0,168
5262,697620,2020/06/15,1.5,2,0,4
5263,22897,2009/12/23,6.5,1081,219103655,121
5264,467660,2018/02/21,6.2,1181,14293601,98
5265,74643,2011/10/12,7.4,2562,133432856,100
5266,429191,2017/04/06,7.1,535,1880736,104
5267,1598,1991/11/15,7.3,2428,182300000,128
5268,8386,2001/12/21,6.3,705,31155435,93
5269,11104,1994/07/14,8,1011,0,103
5270,2525,1966/09/28,7.3,168,0,174
5271,76,1995/01/27,8,2953,5987386,101
5272,431112,2017/06/09,5.1,95,0,100
5273,9559,1993/11/24,7.5,1166,135130999,138
5274,2757,2002/12/06,7.4,1851,32801173,115
5275,70584,2011/10/18,3.7,191,0,75
5276,29426,2010/05/06,4.9,329,0,90
5277,372049,2015/12/03,6.3,4,0,80
5278,804,1953/08/26,7.9,1474,12000000,119
5279,293082,2014/11/23,2.8,13,0,91
5280,212470,2013/10/08,7.2,97,0,73
5281,184341,2016/08/26,6.3,272,0,105
5282,406759,2022/02/03,0,0,0,0
5283,80518,2011/07/02,6.9,171,7401480,110
5284,9885,2005/09/16,6.2,811,27762648,104
5285,8224,1999/02/26,6.4,1409,96618699,123
5286,515042,2018/09/28,8,915,21790193,100
5287,268920,2015/05/08,5.7,1359,51680201,87
5288,321487,2015/05/23,8.1,27,0,62
5289,826,1957/10/11,7.8,1462,44908000,161
5290,582876,2021/02/12,3.5,2,0,102
5291,423612,2018/10/03,7.8,466,4831836,189
5292,390635,2020/08/15,7.6,100,20150000,120
5293,17680,2009/05/22,5,211,1007962,77
5294,1439,1999/12/16,6.7,581,113996937,148
5295,11474,1979/02/09,7.7,1546,22490039,93
5296,452557,2017/07/27,6.7,176,870322670,124
5297,351044,2018/12/21,6.6,897,12780692,116
5298,452558,2017/08/25,6.5,113,0,101
5299,27066,1994/01/27,4.7,106,0,90
5300,4283,2007/01/12,6.1,238,10597734,93
5301,506528,2019/11/01,7.3,521,0,125
5302,608813,2019/06/19,7.1,67,0,88
5303,395993,2017/09/22,7,1197,8484418,119
5304,257345,2016/05/13,4.8,504,10898293,92
5305,11133,1986/05/23,6,461,40996665,91
5306,8870,2000/11/10,5.6,730,33463969,106
5307,534780,2018/10/05,7.8,278,40000000,139
5308,512343,2018/08/01,6.4,4,0,113
5309,53054,2011/08/30,5.7,8,0,90
5310,500921,2018/12/21,5.2,159,0,90
5311,369192,2017/09/22,6.8,1490,12638526,121
5312,708,1987/06/29,6.4,1226,191185897,130
5313,91017,1999/11/01,6.3,14,0,96
5314,724989,2020/10/23,5.2,396,111523,98
5315,303991,2016/04/06,6.7,1600,4366460,101
5316,332979,2016/11/04,6.8,608,6174491,116
5317,283716,2008/02/13,6.2,5,0,30
5318,658009,2019/12/23,7,92,0,82
5319,168,1986/11/26,7.2,1055,133000000,119
5320,512128,2018/01/01,2,1,0,93
5321,9766,2006/09/15,7,717,41480851,125
5322,259910,2014/03/18,7.1,120,0,43
5323,2742,1991/12/27,7.1,709,0,115
5324,228194,2014/08/06,7.3,1114,88880821,122
5325,419704,2019/09/17,6.1,5084,132807427,123
5326,9008,1999/03/10,7.5,1320,60289912,158
5327,9822,1998/12/25,6.2,628,0,114
5328,616885,2019/07/19,6.4,19,0,86
5329,580600,2019/04/03,7.1,143,0,90
5330,4379,2005/05/13,6.2,1283,154749918,101
5331,654754,2021/02/26,8.7,197,0,140
5332,426563,2018/12/25,4.4,604,40462793,90
5333,462104,2017/06/16,6.6,34,0,91
5334,11072,1974/02/07,7.3,1343,119500000,93
5335,239459,2013/11/26,8.4,89,0,135
5336,504982,2018/05/21,4.6,122,0,86
5337,300386,2001/11/17,7.7,86,0,60
5338,11377,1999/10/29,5.6,623,40846082,93
5339,315664,2016/05/06,6.7,1213,48902953,110
5340,811847,2021/03/27,3,2,0,93
5341,68449,1994/08/21,6,12,0,45
5342,887190,2021/11/10,0,0,0,0
5343,74308,2011/04/24,7.5,999,1681521,98
5344,492,1999/10/29,7.4,3260,22863596,113
5345,6171,2003/03/21,5.5,1359,75700000,136
5346,480105,2019/08/15,5.7,1023,0,90
5347,526050,2019/04/04,6.8,500,17399000,108
5348,5236,2005/09/05,7.2,2039,15785148,103
5349,10891,2004/01/02,5.5,326,0,101
5350,9369,1994/09/28,6.2,439,0,85
5351,765869,2021/11/19,0,0,0,84
5352,442987,2017/01/07,6.3,5,0,109
5353,429918,2017/02/11,7.4,61,0,117
5354,1213,1999/12/25,7.2,2575,128798265,139
5355,447665,2018/01/26,5.4,208,4537,110
5356,6972,2008/11/18,6.6,1832,211787511,165
5357,2122,2004/04/07,5.7,708,26155781,98
5358,787923,2021/02/12,7.7,26,0,64
5359,229408,2013/12/10,7,135,0,4
5360,10312,1998/12/25,7.3,2577,202292902,115
5361,333386,2016/06/24,5.4,264,4500,110
5362,332356,2015/04/05,6.1,61,0,132
5363,84332,2012/06/08,6.8,1093,4424699,86
5364,493006,2018/04/13,5.9,101,101860359,110
5365,435107,2017/01/14,7.2,133,0,83
5366,30431,2009/09/25,6.5,165,0,108
5367,7552,2005/12/21,6.2,1844,202026112,90
5368,1538,2004/08/04,7.2,4062,217764291,120
5369,561859,2018/11/14,4.1,10,0,76
5370,361159,2015/10/08,4.6,121,0,97
5371,9825,1999/07/15,5.8,809,56870414,82
5372,449924,2019/12/19,7.3,1463,0,107
5373,222899,2014/02/14,6,423,49002684,100
5374,9778,2001/10/05,6.8,1456,77516304,90
5375,333385,2016/02/29,6.5,1071,34694,95
5376,290751,2015/10/14,6.4,1067,34854990,111
5377,402897,2017/10/20,7,1329,24640027,107
5378,440161,2018/09/19,6.8,1483,13143056,122
5379,22171,1981/04/24,6.7,197,0,81
5380,695969,2021/07/02,6.3,30,0,136
5381,821,1961/12/18,8.1,518,10000000,179
5382,9631,1998/07/29,7.1,1495,44547681,140
5383,36670,1983/10/07,6,1006,160000000,134
5384,412795,2016/07/14,5.9,18,400,0
5385,295011,2018/09/14,5.2,260,0,87
5386,446829,2017/05/05,7.2,71,0,85
5387,17097,2007/09/26,5.4,167,0,78
5388,11820,2003/12/19,6.9,1318,0,117
5389,629277,2021/01/01,6.9,23,0,102
5390,79379,2011/11/15,6.6,123,0,18
5391,48231,2011/09/30,6.3,1592,27462041,99
5392,862701,2021/09/17,6.1,9,0,110
5393,246790,2013/12/24,4.8,13,0,79
5394,76758,2011/12/15,7.5,549,95311434,146
5395,109080,2006/03/11,6.6,52,0,95
5396,333352,2015/09/11,7.1,1223,18704595,102
5397,13310,2008/01/26,7.5,2237,10785801,115
5398,454227,2018/09/06,6.8,1140,0,122
5399,690846,2020/01/21,5.4,16,0,0
5400,567797,2021/01/01,6.9,184,17166067,117
5401,295151,2019/11/08,6.1,930,0,93
5402,500475,2018/06/13,6.9,292,20545116,107
5403,718032,2021/11/26,0,0,0,133
5404,660943,2020/08/22,8,76,0,136
5405,522964,2018/05/04,4.6,58,0,89
5406,710676,2021/11/10,0,0,0,77
5407,4380,2004/10/15,6.3,948,170128460,107
5408,606236,2021/06/30,5.9,39,4849622,92
5409,235271,2014/10/10,5.9,272,0,105
5410,13683,2002/06/24,6,469,0,75
5411,9058,1994/09/17,6.8,382,20059210,115
5412,417760,2017/02/18,7,38,0,120
5413,794,1976/06/06,7.4,1393,60922980,111
5414,302960,2015/02/17,7.6,103,0,80
5415,206284,2013/10/04,6.3,51,0,102
5416,261470,2014/06/20,7.1,286,0,105
5417,410199,2016/09/16,6.1,907,0,88
5418,267192,2016/06/10,6.5,539,5681622,104
5419,521,1954/05/29,8,1861,3000000,105
5420,331583,2016/03/25,6.5,856,0,93
5421,214761,2013/09/05,5.8,185,0,84
5422,453755,2018/11/21,6.4,845,4100000,98
5423,467936,2018/03/29,6.5,495,17696794,105
5424,1913,2004/09/03,7.6,671,38535221,125
5425,14912,2009/01/20,3.8,101,0,86
5426,244761,2014/08/09,5.9,882,1075178,112
5427,87826,2012/10/11,6.2,1136,73100172,105
5428,7972,2007/09/26,7.1,1082,25005257,117
5429,525686,2016/07/21,7,187,0,104
5430,445040,2017/11/03,6.5,369,1361611,107
5431,42949,2010/08/22,5.8,1252,0,101
5432,211706,2012/11/01,6.4,6,0,95
5433,340027,2017/02/22,7.1,1118,0,88
5434,284,1960/06/21,8.2,1587,25000000,125
5435,489932,2018/01/22,7,139,0,98
5436,12289,2008/07/10,7.2,586,250100000,146
5437,243684,2014/10/17,6.5,731,461162,116
5438,50393,2010/11/26,6.9,234,0,21
5439,2395,2008/01/30,5.2,1520,132900000,116
5440,509585,2019/12/26,6.2,540,0,93
5441,801,1987/12/23,7.4,1938,123922370,121
5442,318781,2015/06/24,7.3,1570,3621046,106
5443,22537,2002/12/22,7.7,100,0,100
5444,277806,2014/07/12,7,90,0,102
5445,1090,1999/04/16,7,935,18564088,101
5446,416153,2019/11/01,6.2,89,0,93
5447,83,2004/08/06,5.5,821,54667954,79
5448,873219,2021/11/10,0,0,0,18
5449,506600,2018/06/14,5,30,0,90
5450,3563,2007/07/12,6,1777,187134117,115
5451,157544,2015/07/24,5.2,588,1784763,91
5452,11003,1998/02/13,6.8,1316,123306987,95
5453,253310,2014/07/02,5.5,369,0,93
5454,493551,2018/08/29,6.7,677,17506878,124
5455,220882,2018/09/20,5,164,252676,118
5456,17898,1985/10/10,6.5,370,12400000,95
5457,50839,2011/02/11,6.8,1243,19504039,107
5458,527729,2018/05/12,6.9,925,45631901,85
5459,11979,2002/02/10,6,760,45479110,101
5460,449664,2017/09/14,4.5,547,0,81
5461,592477,2021/11/10,0,0,0,74
5462,13813,2008/12/31,6.9,1363,51155219,137
5463,9032,1999/06/25,6.4,2538,234801895,93
5464,641370,2019/12/05,5.4,61,0,98
5465,9429,1998/10/01,6.6,647,30331165,81
5466,12103,2001/09/28,6.2,670,100020092,113
5467,10897,1994/08/05,6.8,907,67308282,82
5468,285423,2014/08/14,6.4,209,0,103
5469,50359,2011/03/30,5.7,954,183953723,95
5470,36897,2001/08/17,6.7,255,0,63
5471,103332,2012/07/25,7.1,1249,9128263,104
5472,4961,1997/08/22,6,737,25480490,105
5473,414001,2018/02/09,5.9,206,4536348,102
5474,209269,2013/07/18,5.7,133,0,105
5475,244,1933/03/15,7.6,1005,10000000,104
5476,736759,2020/08/26,7.8,29,0,32
5477,316154,2017/06/23,5.2,809,180851,119
5478,963,1941/10/18,7.8,1164,1772000,100
5479,10908,1999/09/25,6.1,202,0,95
5480,655,1984/08/23,8.1,1160,2181987,146
5481,9535,1999/03/05,6.5,1368,176885658,103
5482,874246,2021/11/06,2,1,0,84
5483,11824,1985/08/23,6.2,816,80000000,91
5484,652754,1993/09/23,6.3,25,0,59
5485,5123,2007/11/21,7.4,2252,66122026,114
5486,20235,1998/02/16,6.3,,0,92
5487,374464,2016/10/12,4.6,162,0,109
5488,490410,2017/12/01,5.6,74,0,84
5489,406429,2016/07/28,5.3,86,43300000,130
5490,495925,2018/03/03,7,63,0,109
5491,550201,2018/09/27,5.9,151,0,91
5492,11497,1989/11/17,6.7,776,27100027,89
5493,662844,2020/01/14,5.8,48,0,86
5494,609681,2023/02/16,0,0,0,0
5495,89492,2012/12/20,5.8,1746,88058786,134
5496,13613,2008/04/08,5.2,280,0,86
5497,378,1987/03/01,7,1506,29180280,94
5498,9838,1985/11/22,5.5,290,238227,100
5499,698009,2019/05/24,6.5,4,0,76
5500,387840,2016/01/13,6.6,10,0,0
5501,38319,2011/04/08,5.4,1023,28013733,102
5502,64689,2012/07/30,6,1606,37930465,97
5503,4176,1974/11/22,7.2,948,35700000,128
5504,677179,2022/11/23,0,0,0,0
5505,58651,2011/03/10,7,9,0,0
5506,519465,2019/03/27,6.9,119,0,127
5507,241,1994/08/25,7.1,2567,50282766,118
5508,444149,2018/02/13,5.3,177,0,81
5509,75674,2012/02/24,6.4,807,81272766,110
5510,157058,2013/01/14,4.2,84,0,80
5511,503210,2011/02/05,6.9,238,0,129
5512,505914,2018/02/25,5,186,0,85
5513,341006,2016/03/17,6.1,1085,10166820,89
5514,84089,2007/03/29,5.8,34,0,113
5515,517839,2018/09/27,6.8,567,2045184,110
5516,1934,1998/01/29,6.9,2459,289317794,123
5517,13830,2002/02/27,7.5,198,0,95
5518,414419,2011/03/27,8,679,0,247
5519,82657,2014/05/16,4.7,420,0,79
5520,11101,1993/01/21,7.4,376,0,134
5521,7092,2004/05/11,6.3,109,0,30
5522,252967,1972/03/08,6,1,0,73
5523,21448,2001/11/06,6.9,206,0,61
5524,153104,2003/03/01,5.5,10,0,92
5525,28900,2006/07/26,7,34,0,83
5526,9059,1995/01/13,6.8,328,0,92
5527,558582,2020/03/06,7.1,213,101068,122
5528,8978,2005/01/19,6.1,774,35294470,109
5529,5137,2004/09/17,5.8,954,57958696,107
5530,452187,2017/11/22,7,703,10968212,95
5531,13851,2008/07/08,6.7,447,0,75
5532,13382,1964/12/06,7.3,386,0,52
5533,52274,2010/10/29,6.7,600,12884923,118
5534,271708,2014/07/12,6.5,32,0,75
5535,369883,2016/10/07,6.9,328,23316139,92
5536,268092,2013/10/04,8.3,78,0,66
5537,246080,2014/12/05,6.2,856,1171559,115
5538,346658,2016/09/06,6.1,76,0,110
5539,598133,2020/07/01,6.2,352,0,103
5540,611698,2021/02/12,7.4,107,150000000,130
5541,115210,2012/05/19,6.4,301,95000,86
5542,11528,1993/04/07,7.5,821,32416586,101
5543,567608,2020/10/29,5.2,16,0,90
5544,773655,2020/12/27,6.6,473,0,71
5545,12573,2009/09/30,6.8,1552,31430334,106
5546,790721,2021/02/14,0,0,0,84
5547,1817,2002/09/09,6.8,2785,97837138,81
5548,41003,1990/10/19,6.3,98,17487531,103
5549,102362,2013/03/08,6.1,1165,18074539,118
5550,9404,1996/02/10,6.5,314,21890845,107
5551,1648,1989/02/17,6.9,1316,40485039,90
5552,390634,2019/01/12,6.7,150,19790000,117
5553,11507,1984/10/25,6.7,491,8801940,114
5554,115084,2012/06/16,5,100,0,90
5555,60672,2004/02/18,6.2,529,40152148,97
5556,411873,2017/06/30,5.7,378,0,90
5557,38157,2002/06/10,4.9,99,0,92
5558,623,1988/07/15,7.3,1570,62493712,109
5559,489939,2018/04/29,6.5,191,0,75
5560,21078,2005/01/18,6.6,95,0,70
5561,1541,1991/05/24,7.6,2437,45361000,130
5562,387592,2018/01/26,6.1,615,53431158,89
5563,97365,2012/05/17,7.2,1074,25762027,123
5564,305932,2014/12/12,5.9,409,0,85
5565,68,1985/02/20,7.7,2502,0,143
5566,520720,2019/02/15,5.5,209,0,86
5567,11411,1987/07/23,4.5,893,19300000,90
5568,315011,2016/07/29,7,752,77947607,120
5569,11082,1988/04/01,6,250,18875011,97
5570,351145,2015/09/21,6.8,345,0,101
5571,185689,1983/08/26,5.2,5,0,77
5572,212877,2012/12/25,6.1,13,0,0
5573,201223,2012/12/28,7.2,101,0,88
5574,10306,1988/06/10,5.2,335,14144000,98
5575,525041,2018/11/30,6.5,752,0,92
5576,428836,2019/06/28,7.4,351,242115,114
5577,112160,2012/05/09,4.7,211,0,81
5578,257932,2014/05/20,7.7,79,0,88
5579,38410,2009/01/30,6.6,356,0,81
5580,72113,2011/09/16,7.2,2305,30722632,80
5581,65055,2011/09/02,5,388,10126458,91
5582,9357,2002/08/21,6.7,1247,52223306,96
5583,790,1980/02/08,6.7,1013,21378361,89
5584,445962,2017/03/09,4.1,44,0,87
5585,13350,1988/10/16,7.4,226,0,92
5586,10361,2004/01/30,6.4,221,0,94
5587,505379,2020/10/16,6.4,788,0,123
5588,472876,2017/09/29,5.6,30,0,84
5589,44147,2010/06/17,6.4,515,3453043,98
5590,449459,2019/01/04,5.6,519,0,108
5591,421792,2018/08/01,5.5,537,0,96
5592,842257,2021/11/10,0,0,0,90
5593,11864,1985/12/12,6.9,654,12303411,108
5594,550738,2020/01/11,7.7,166,6928960,96
5595,624789,2021/08/06,5.4,21,0,94
5596,449755,2017/12/15,6.4,701,0,105
5597,6933,2008/01/04,5.5,572,26890,87
5598,77987,2013/05/30,5.9,1928,10337387,90
5599,3432,2007/06/01,6.9,1278,41637263,120
5600,38541,2012/01/13,5.9,482,22000,112
5601,10837,1990/08/03,6.8,653,18115724,74
5602,36685,1975/08/14,7.6,2092,112892319,100
5603,14462,2004/07/30,6.4,1151,96105964,129
5604,10246,1981/11/13,6.4,611,125728258,94
5605,656663,2022/02/01,0,0,0,0
5606,458737,2017/09/02,7,985,2525738,113
5607,210769,2013/07/22,8.8,52,0,42
5608,381341,2016/02/11,7.9,3686,31640626,97
5609,10592,2002/02/15,6.3,697,32287044,125
5610,334527,2015/11/20,5.9,241,0,94
5611,8953,2004/07/17,6.8,265,18900000,105
5612,10923,2003/03/14,5.4,867,58795814,102
5613,449992,2018/10/05,6.9,458,0,121
5614,156700,2013/01/19,7,885,0,93
5615,56590,2011/02/22,7,344,0,76
5616,648,1946/10/29,7.5,422,0,96
5617,411632,2016/09/23,4.9,54,0,87
5618,225925,1978/12/21,5.2,30,0,90
5619,825491,2017/01/01,7.5,4,0,126
5620,336560,2015/04/25,5.4,141,0,92
5621,3116,1969/05/25,7.5,923,44785053,113
5622,426284,2017/04/29,6.5,369,150532,140
5623,287233,2014/07/27,5.9,39,0,57
5624,50087,2010/07/10,6.6,147,0,96
5625,864,1993/10/01,7,1492,154856263,98
5626,758866,2021/08/18,7.3,63,0,179
5627,15655,2000/02/11,6.5,425,45554533,77
5628,13018,2008/04/24,5.9,500,17772506,107
5629,674986,2021/01/15,6,42,0,70
5630,141043,2014/03/20,6.2,719,7176347,96
5631,14451,2009/01/09,6,814,2166797,91
5632,243914,2013/12/30,6.5,3,0,90
5633,10756,2003/11/25,5.6,1536,182290266,88
5634,838,1973/08/01,7.1,1019,140000000,110
5635,491283,2019/09/27,,865,38981322,118
5636,1429,2002/12/19,7.4,1800,24000000,135
5637,9726,2006/09/09,6.7,1139,42064105,117
5638,10497,1992/09/02,7,470,1862805,139
5639,376570,2016/03/12,6.7,3608,0,82
5640,716901,1992/04/23,0,0,0,0
5641,17455,2005/06/07,4.7,201,0,88
5642,6978,1986/05/30,7.2,2130,11000000,99
5643,502406,2018/04/20,5.7,154,0,90
5644,511343,2018/03/09,4.2,44,0,83
5645,728144,2020/01/31,5.8,12,0,94
5646,71864,2012/08/15,7,968,56012642,105
5647,681772,2014/09/20,0,0,0,74
5648,795,1998/04/10,6.8,1655,198685114,114
5649,335462,2015/04/02,6.3,141,80000000,90
5650,229839,2013/10/19,4.6,48,0,89
5651,8738,1980/01/31,6.6,413,16647800,103
5652,484437,2019/03/01,5.6,487,3373474,90
5653,442495,2016/12/22,6,3,0,92
5654,111083,2012/10/04,7.6,915,0,112
5655,520576,2018/05/25,7.6,26,0,111
5656,282984,2015/07/17,6.5,2010,27391084,95
5657,180894,2013/12/27,6.5,250,0,95
5658,9327,1996/06/26,5.6,2318,128769345,95
5659,6538,2007/12/19,6.6,1081,119000410,102
5660,128876,2012/09/19,5.9,135,0,90
5661,16296,1988/05/27,6.4,634,43625095,88
5662,13995,1990/12/14,4.7,303,0,97
5663,1498,1990/03/30,6.6,1264,201965915,93
5664,4169,2007/02/12,6.6,424,33231264,110
5665,70670,2011/08/04,7.3,900,18962444,100
5666,446101,2018/09/21,6.3,598,2900000,108
5667,40466,2000/12/26,5.2,109,0,94
5668,410129,2016/08/02,7.3,13,0,89
5669,492282,2017/12/28,6.5,696,0,98
5670,2789,2004/06/11,6.5,3152,115772733,119
5671,782474,2021/03/18,6.3,16,0,85
5672,59302,2005/12/09,7.5,4,0,60
5673,233490,2015/06/07,5.6,13,0,94
5674,8844,1995/12/15,7.2,8557,262797249,104
5675,638841,2019/02/16,5.3,6,0,90
5676,11817,2003/03/28,5.5,684,37713879,104
5677,9285,2000/05/19,6.2,1429,119754278,93
5678,328425,2015/07/30,6.7,2560,58978653,108
5679,765245,2021/12/17,0,0,0,0
5680,9957,2006/04/07,5.8,660,0,80
5681,15359,2009/03/03,7.3,421,0,74
5682,260345,1998/10/31,3.5,2,0,90
5683,1996,2003/07/21,5.7,3446,160099222,117
5684,118737,2012/07/20,5.3,100,0,95
5685,662334,2020/01/28,7.8,42,0,80
5686,219553,2013/10/05,7.2,73,0,111
5687,1955,1980/10/02,8.1,2489,26010864,124
5688,421471,2017/03/16,6.6,186,327231,94
5689,9598,1995/07/18,6.1,2263,254134910,91
5690,639250,2020/07/03,5.8,11,0,96
5691,508642,2018/03/28,7.3,317,21041950,94
5692,254172,2015/10/01,7.2,812,0,116
5693,298382,2015/10/01,7,1314,18340000,118
5694,339419,2016/11/04,6.7,759,8996802,123
5695,567690,2021/09/24,6.8,55,15732069,137
5696,257440,2016/04/29,5.9,221,21256,93
5697,454467,2020/11/20,6.8,190,0,100
5698,7453,2005/04/28,6.7,3120,104478416,109
5699,471014,2017/10/20,6.1,472,0,82
5700,332872,2016/04/08,7,692,22468044,96
5701,7304,2006/01/06,7,767,9500000,122
5702,770078,2021/11/11,0,0,0,102
5703,50135,2010/10/07,5.6,238,0,93
5704,256731,2014/09/26,5.6,139,0,95
5705,227,1983/03/25,7.3,894,33697647,90
5706,293970,2015/10/09,6.5,940,0,91
5707,537655,2019/10/09,7.3,124,0,82
5708,10510,1994/11/18,6.7,736,46264384,114
5709,4836,2004/09/30,7,1470,11850214,105
5710,49953,2010/08/03,6,491,71594792,88
5711,378111,2017/05/05,6,108,0,85
5712,1588,2000/08/25,6.2,1334,90449929,98
5713,520541,2018/12/21,7.6,30,0,117
5714,309304,2015/06/04,6.4,290,7205073,78
5715,104846,1998/01/01,6.8,16,0,74
5716,9053,2006/09/07,5.2,590,7563172,87
5717,420260,2016/10/08,4.5,102,0,95
5718,393765,2016/10/14,7.2,153,0,97
5719,12707,1977/07/22,6.2,276,14717854,92
5720,548755,2020/10/09,7,25,0,100
5721,24001,2009/06/12,5.7,205,0,81
5722,253980,2014/02/04,6.9,309,0,14
